project_name,version,license,pypi_url,github_url,snyk_url,type
sacrebleu,v2.3.1,License: Apache-2.0,https://www.pypi.org/project/sacrebleu,https://github.com/mjpost/sacrebleu,https://snyk.io/advisor/python/sacrebleu,influential-project
safetensors,v0.3.0,License: Apache-2.0,https://www.pypi.org/project/safetensors,https://github.com/huggingface/safetensors,https://snyk.io/advisor/python/safetensors,influential-project
safety,v2.3.5,License: MIT,https://www.pypi.org/project/safety,https://github.com/pyupio/safety,https://snyk.io/advisor/python/safety,influential-project
sanic,v23.3.0,License: MIT,https://www.pypi.org/project/sanic,https://github.com/sanic-org/sanic,https://snyk.io/advisor/python/sanic,influential-project
scapy,v2.5.0,License: GPL-2.0,https://www.pypi.org/project/scapy,https://github.com/secdev/scapy,https://snyk.io/advisor/python/scapy,influential-project
schedule,v1.2.0,License: MIT,https://www.pypi.org/project/schedule,https://github.com/dbader/schedule,https://snyk.io/advisor/python/schedule,influential-project
scikit-optimize,v0.9.0,License: BSD-3-Clause,https://www.pypi.org/project/scikit-optimize,https://github.com/scikit-optimize/scikit-optimize,https://snyk.io/advisor/python/scikit-optimize,influential-project
scikit-plot,v0.3.7,License: MIT,https://www.pypi.org/project/scikit-plot,https://github.com/reiinakano/scikit-plot,https://snyk.io/advisor/python/scikit-plot,influential-project
SCons,v4.5.2,License: MIT,https://www.pypi.org/project/SCons,https://github.com/SCons/scons,https://snyk.io/advisor/python/scons,influential-project
scramp,v1.4.4,License: MIT-0,https://www.pypi.org/project/scramp,https://github.com/tlocke/scramp,https://snyk.io/advisor/python/scramp,influential-project
Scrapy,v2.8.0,License: BSD-3-Clause,https://www.pypi.org/project/Scrapy,https://github.com/scrapy/scrapy,https://snyk.io/advisor/python/scrapy,influential-project
SecretStorage,v3.3.3,License: BSD-3-Clause,https://www.pypi.org/project/SecretStorage,https://github.com/mitya57/secretstorage,https://snyk.io/advisor/python/secretstorage,influential-project
seleniumbase,v4.14.1,License: MIT,https://www.pypi.org/project/seleniumbase,https://github.com/seleniumbase/SeleniumBase,https://snyk.io/advisor/python/seleniumbase,influential-project
selenium-wire,v5.1.0,License: MIT,https://www.pypi.org/project/selenium-wire,https://github.com/wkeeling/selenium-wire,https://snyk.io/advisor/python/selenium-wire,influential-project
semantic-version,v2.10.0,License: BSD-2-Clause,https://www.pypi.org/project/semantic-version,https://github.com/rbarrois/python-semanticversion,https://snyk.io/advisor/python/semantic-version,influential-project
semgrep,v1.19.0,License: LGPL-2.1,https://www.pypi.org/project/semgrep,https://github.com/returntocorp/semgrep,https://snyk.io/advisor/python/semgrep,influential-project
semver,v3.0.0,License: BSD-3-Clause,https://www.pypi.org/project/semver,https://github.com/python-semver/python-semver,https://snyk.io/advisor/python/semver,influential-project
Send2Trash,v1.8.0,License: BSD-3-Clause,https://www.pypi.org/project/Send2Trash,https://github.com/arsenetar/send2trash,https://snyk.io/advisor/python/send2trash,influential-project
sentence-transformers,v2.2.2,License: Apache-2.0,https://www.pypi.org/project/sentence-transformers,https://github.com/UKPLab/sentence-transformers,https://snyk.io/advisor/python/sentence-transformers,influential-project
seqeval,v1.2.2,License: MIT,https://www.pypi.org/project/seqeval,https://github.com/chakki-works/seqeval,https://snyk.io/advisor/python/seqeval,influential-project
setproctitle,v1.3.2,License: BSD-2-Clause,https://www.pypi.org/project/setproctitle,https://github.com/dvarrazzo/py-setproctitle,https://snyk.io/advisor/python/setproctitle,influential-project
shellingham,v1.5.0.post1,License: ISC,https://www.pypi.org/project/shellingham,https://github.com/sarugaku/shellingham,https://snyk.io/advisor/python/shellingham,influential-project
shortuuid,v1.0.11,License: BSD-3-Clause,https://www.pypi.org/project/shortuuid,https://github.com/skorokithakis/shortuuid,https://snyk.io/advisor/python/shortuuid,influential-project
sklearn,v0.0.post4,License: Unknown,https://www.pypi.org/project/sklearn,,https://snyk.io/advisor/python/sklearn,influential-project
sktime,v0.17.1,License: BSD-3-Clause,https://www.pypi.org/project/sktime,https://github.com/sktime/sktime,https://snyk.io/advisor/python/sktime,influential-project
slack-bolt,v1.17.2,License: MIT,https://www.pypi.org/project/slack-bolt,https://github.com/slackapi/bolt-python,https://snyk.io/advisor/python/slack-bolt,influential-project
slacker,v0.14.0,License: Apache-2.0,https://www.pypi.org/project/slacker,https://github.com/os/slacker,https://snyk.io/advisor/python/slacker,influential-project
slicer,v0.0.7,License: MIT,https://www.pypi.org/project/slicer,https://github.com/interpretml/slicer,https://snyk.io/advisor/python/slicer,influential-project
smmap,v5.0.0,License: BSD-3-Clause,https://www.pypi.org/project/smmap,https://github.com/gitpython-developers/smmap,https://snyk.io/advisor/python/smmap,influential-project
sniffio,v1.3.0,License: Apache-2.0,https://www.pypi.org/project/sniffio,https://github.com/python-trio/sniffio,https://snyk.io/advisor/python/sniffio,influential-project
snowflake-connector-python,v3.0.3,License: Apache-2.0,https://www.pypi.org/project/snowflake-connector-python,https://github.com/snowflakedb/snowflake-connector-python,https://snyk.io/advisor/python/snowflake-connector-python,influential-project
snowflake-sqlalchemy,v1.4.7,License: Apache-2.0,https://www.pypi.org/project/snowflake-sqlalchemy,https://github.com/snowflakedb/snowflake-sqlalchemy,https://snyk.io/advisor/python/snowflake-sqlalchemy,influential-project
snscrape,v0.6.2.20230320,License: GPL-3.0,https://www.pypi.org/project/snscrape,https://github.com/JustAnotherArchivist/snscrape,https://snyk.io/advisor/python/snscrape,influential-project
social-auth-app-django,v5.2.0,License: BSD-3-Clause,https://www.pypi.org/project/social-auth-app-django,https://github.com/python-social-auth/social-app-django,https://snyk.io/advisor/python/social-auth-app-django,influential-project
social-auth-core,v4.4.2,License: BSD-3-Clause,https://www.pypi.org/project/social-auth-core,https://github.com/python-social-auth/social-core,https://snyk.io/advisor/python/social-auth-core,influential-project
soundfile,v0.12.1,License: BSD-3-Clause,https://www.pypi.org/project/soundfile,https://github.com/bastibe/python-soundfile,https://snyk.io/advisor/python/soundfile,influential-project
soupsieve,v2.4.1,License: MIT,https://www.pypi.org/project/soupsieve,https://github.com/facelessuser/soupsieve,https://snyk.io/advisor/python/soupsieve,influential-project
sparkmeasure,v0.21.1,License: Apache-2.0,https://www.pypi.org/project/sparkmeasure,https://github.com/LucaCanali/sparkMeasure,https://snyk.io/advisor/python/sparkmeasure,influential-project
spark-nlp,v4.4.0,License: Apache-2.0,https://www.pypi.org/project/spark-nlp,https://github.com/JohnSnowLabs/spark-nlp,https://snyk.io/advisor/python/spark-nlp,influential-project
spark-sklearn,v0.3.0,License: Apache-2.0,https://www.pypi.org/project/spark-sklearn,https://github.com/databricks/spark-sklearn,https://snyk.io/advisor/python/spark-sklearn,influential-project
SpeechRecognition,v3.10.0,License: BSD-3-Clause,https://www.pypi.org/project/SpeechRecognition,https://github.com/Uberi/speech_recognition,https://snyk.io/advisor/python/speechrecognition,influential-project
sphinxcontrib-applehelp,v1.0.4,License: BSD-2-Clause,https://www.pypi.org/project/sphinxcontrib-applehelp,https://github.com/sphinx-doc/sphinxcontrib-applehelp,https://snyk.io/advisor/python/sphinxcontrib-applehelp,influential-project
sphinxcontrib-devhelp,v1.0.2,License: BSD-2-Clause,https://www.pypi.org/project/sphinxcontrib-devhelp,,https://snyk.io/advisor/python/sphinxcontrib-devhelp,influential-project
sphinxcontrib-htmlhelp,v2.0.1,License: BSD-2-Clause,https://www.pypi.org/project/sphinxcontrib-htmlhelp,https://github.com/sphinx-doc/sphinxcontrib-htmlhelp,https://snyk.io/advisor/python/sphinxcontrib-htmlhelp,influential-project
sphinxcontrib-jsmath,v1.0.1,License: BSD-2-Clause,https://www.pypi.org/project/sphinxcontrib-jsmath,,https://snyk.io/advisor/python/sphinxcontrib-jsmath,influential-project
sphinxcontrib-qthelp,v1.0.3,License: BSD-2-Clause,https://www.pypi.org/project/sphinxcontrib-qthelp,,https://snyk.io/advisor/python/sphinxcontrib-qthelp,influential-project
sphinxcontrib-serializinghtml,v1.1.5,License: BSD-2-Clause,https://www.pypi.org/project/sphinxcontrib-serializinghtml,,https://snyk.io/advisor/python/sphinxcontrib-serializinghtml,influential-project
sphinx-rtd-theme,v1.2.0,License: MIT,https://www.pypi.org/project/sphinx-rtd-theme,https://github.com/readthedocs/sphinx_rtd_theme,https://snyk.io/advisor/python/sphinx-rtd-theme,influential-project
splink,v3.7.3,License: MIT,https://www.pypi.org/project/splink,https://github.com/moj-analytical-services/splink,https://snyk.io/advisor/python/splink,influential-project
splunk-sdk,v1.7.3,License: Apache-2.0,https://www.pypi.org/project/splunk-sdk,https://github.com/splunk/splunk-sdk-python,https://snyk.io/advisor/python/splunk-sdk,influential-project
sqlalchemy-stubs,v0.4,License: Apache-2.0,https://www.pypi.org/project/sqlalchemy-stubs,https://github.com/dropbox/sqlalchemy-stubs,https://snyk.io/advisor/python/sqlalchemy-stubs,influential-project
SQLAlchemy-Utils,v0.41.0,License: BSD-2-Clause,https://www.pypi.org/project/SQLAlchemy-Utils,https://github.com/kvesteri/sqlalchemy-utils,https://snyk.io/advisor/python/sqlalchemy-utils,influential-project
sqlfluff,v2.0.7,License: MIT,https://www.pypi.org/project/sqlfluff,https://github.com/sqlfluff/sqlfluff,https://snyk.io/advisor/python/sqlfluff,influential-project
sqlglot,v11.5.5,License: MIT,https://www.pypi.org/project/sqlglot,https://github.com/tobymao/sqlglot,https://snyk.io/advisor/python/sqlglot,influential-project
sql-metadata,v2.8.0,License: MIT,https://www.pypi.org/project/sql-metadata,https://github.com/macbre/sql-metadata,https://snyk.io/advisor/python/sql-metadata,influential-project
stack-data,v0.6.2,License: MIT,https://www.pypi.org/project/stack-data,https://github.com/alexmojaki/stack_data,https://snyk.io/advisor/python/stack-data,influential-project
starkbank-ecdsa,v2.2.0,License: MIT,https://www.pypi.org/project/starkbank-ecdsa,https://github.com/starkbank/ecdsa-python,https://snyk.io/advisor/python/starkbank-ecdsa,influential-project
stevedore,v5.0.0,License: Apache-2.0,https://www.pypi.org/project/stevedore,,https://snyk.io/advisor/python/stevedore,influential-project
strawberry-graphql,v0.171.3,License: MIT,https://www.pypi.org/project/strawberry-graphql,https://github.com/strawberry-graphql/strawberry,https://snyk.io/advisor/python/strawberry-graphql,influential-project
streamlit,v1.21.0,License: Apache-2.0,https://www.pypi.org/project/streamlit,https://github.com/streamlit/streamlit,https://snyk.io/advisor/python/streamlit,influential-project
stringcase,v1.2.0,License: MIT,https://www.pypi.org/project/stringcase,https://github.com/okunishinishi/python-stringcase,https://snyk.io/advisor/python/stringcase,influential-project
stripe,v5.4.0,License: MIT,https://www.pypi.org/project/stripe,https://github.com/stripe/stripe-python,https://snyk.io/advisor/python/stripe,influential-project
supervisor,v4.2.5,License: BSD-2-Clause,https://www.pypi.org/project/supervisor,https://github.com/Supervisor/supervisor,https://snyk.io/advisor/python/supervisor,influential-project
tableauserverclient,v0.25,License: MIT,https://www.pypi.org/project/tableauserverclient,https://github.com/tableau/server-client-python,https://snyk.io/advisor/python/tableauserverclient,influential-project
tables,v3.8.0,License: BSD-3-Clause,https://www.pypi.org/project/tables,https://github.com/PyTables/PyTables,https://snyk.io/advisor/python/tables,influential-project
tablib,v3.4.0,License: MIT,https://www.pypi.org/project/tablib,https://github.com/jazzband/tablib,https://snyk.io/advisor/python/tablib,influential-project
tbb,v2021.9.0,License: Apache-2.0,https://www.pypi.org/project/tbb,https://github.com/oneapi-src/oneTBB,https://snyk.io/advisor/python/tbb,influential-project
tblib,v1.7.0,License: BSD-2-Clause,https://www.pypi.org/project/tblib,https://github.com/ionelmc/python-tblib,https://snyk.io/advisor/python/tblib,influential-project
tdqm,v0.0.1,License: MPL-2.0,https://www.pypi.org/project/tdqm,https://github.com/tqdm/tqdm,https://snyk.io/advisor/python/tdqm,influential-project
Telethon,v1.28.5,License: MIT,https://www.pypi.org/project/Telethon,https://github.com/LonamiWebs/Telethon,https://snyk.io/advisor/python/telethon,influential-project
tensorboard-plugin-wit,v1.8.1,License: Apache-2.0,https://www.pypi.org/project/tensorboard-plugin-wit,,https://snyk.io/advisor/python/tensorboard-plugin-wit,influential-project
tensorboardX,v2.6,License: MIT,https://www.pypi.org/project/tensorboardX,https://github.com/lanpa/tensorboardX,https://snyk.io/advisor/python/tensorboardx,influential-project
tensorflow-cpu,v2.12.0,License: Apache-2.0,https://www.pypi.org/project/tensorflow-cpu,https://github.com/tensorflow/tensorflow,https://snyk.io/advisor/python/tensorflow-cpu,influential-project
tensorflow-datasets,v4.9.2,License: Apache-2.0,https://www.pypi.org/project/tensorflow-datasets,https://github.com/tensorflow/datasets,https://snyk.io/advisor/python/tensorflow-datasets,influential-project
tensorflow-data-validation,v1.13.0,License: Apache-2.0,https://www.pypi.org/project/tensorflow-data-validation,https://github.com/tensorflow/data-validation,https://snyk.io/advisor/python/tensorflow-data-validation,influential-project
tensorflow-estimator,v2.12.0,License: Apache-2.0,https://www.pypi.org/project/tensorflow-estimator,https://github.com/tensorflow/estimator,https://snyk.io/advisor/python/tensorflow-estimator,influential-project
tensorflow-gpu,v2.12.0,License: Apache-2.0,https://www.pypi.org/project/tensorflow-gpu,https://github.com/tensorflow/tensorflow,https://snyk.io/advisor/python/tensorflow-gpu,influential-project
tensorflow-intel,v2.12.0,License: Apache-2.0,https://www.pypi.org/project/tensorflow-intel,https://github.com/tensorflow/tensorflow,https://snyk.io/advisor/python/tensorflow-intel,influential-project
tensorflow-io,v0.32.0,License: Apache-2.0,https://www.pypi.org/project/tensorflow-io,https://github.com/tensorflow/io,https://snyk.io/advisor/python/tensorflow-io,influential-project
tensorflow-metadata,v1.13.1,License: Apache-2.0,https://www.pypi.org/project/tensorflow-metadata,https://github.com/tensorflow/metadata,https://snyk.io/advisor/python/tensorflow-metadata,influential-project
tensorflow-probability,v0.19.0,License: Apache-2.0,https://www.pypi.org/project/tensorflow-probability,https://github.com/tensorflow/probability,https://snyk.io/advisor/python/tensorflow-probability,influential-project
tensorflow-serving-api,v2.11.1,License: Apache-2.0,https://www.pypi.org/project/tensorflow-serving-api,,https://snyk.io/advisor/python/tensorflow-serving-api,influential-project
